,artist_id,tags,track_id,title,song_id,release,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,track_7digitalid,shs_perf,shs_work
48,AR006821187FB5192B,"[('pop',)]",TRULTFL12903CEBF69,"The Israelites in the Desert_ Wq 238: First Part: Recitative Moses ""Undankbar Volk",SORQBHF12AC3DF9CDF,C.P.E. Bach: The Israelites in the Desert,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe; Cappella Coloniensis; William Christie,88.18893,0.25265207341,0.328753871851,0,8601042,-1,0
49,AR006821187FB5192B,"[('pop',)]",TRLSXEH12903CEBF7E,"The Israelites in the Desert_ Wq 238: Second Part: Air Moses ""Gott Israels_ empfange",SOFILFD12AC3DFB59B,C.P.E. Bach: The Israelites in the Desert,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe; Cappella Coloniensis; William Christie,294.3473,0.25265207341,0.328753871851,0,8601063,-1,0
50,AR006821187FB5192B,"[('pop',)]",TRJAPNH12903CEBF85,"The Israelites in the Desert_ Wq 238: Second Part: Accompanied Recitative Moses ""O Freunde_ Kinder",SODHISQ12AC3DFB5BD,C.P.E. Bach: The Israelites in the Desert,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe; Cappella Coloniensis; William Christie,255.58159,0.25265207341,0.328753871851,0,8601070,-1,0
51,AR006821187FB5192B,"[('pop',)]",TRJADWN12903CF709F,"Mass No. 9 in B flat major_ Hob.XXII:10_ ""Missa Sancti Bernardi von Offida""_ ""Heiligmesse"": Sanctus",SOIUGJW12AC9070FF1,HAYDN: Masses Nos. 6 and 10,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe,85.39383,0.25265207341,0.328753871851,0,7670742,-1,0
52,AR006821187FB5192B,"[('pop',)]",TRODJCU128F1457BF1,Silent Night (trans. & arr. Willcocks) (1969 Digital Remaster),SOBVQSO12A6D4F5D21,Carols from King's,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe/Choir of King's College_ Cambridge/Sir David Willcocks,185.33832,0.25265207341,0.328753871851,0,236139,-1,0
53,AR006821187FB5192B,"[('pop',)]",TRXBHRY12903CEBF74,"The Israelites in the Desert_ Wq 238: First Part: Air Moses ""Gott_ sieh ein Volk",SOZQIYV12AC3DFB56A,C.P.E. Bach: The Israelites in the Desert,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe; Cappella Coloniensis; William Christie,333.84444,0.25265207341,0.328753871851,0,8601053,-1,0
54,AR006821187FB5192B,"[('pop',)]",TRXBOMS12903CEBF72,"The Israelites in the Desert_ Wq 238: First Part: Accompanied Recitative Moses ""Gott_ meiner Väter Gott",SOWDGYR12AC3DFB565,C.P.E. Bach: The Israelites in the Desert,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe; Cappella Coloniensis; William Christie,174.28853,0.25265207341,0.328753871851,0,8601051,-1,0
55,AR006821187FB5192B,"[('pop',)]",TRYRBEP12903CF709D,"Mass No. 9 in B flat major_ Hob.XXII:10_ ""Missa Sancti Bernardi von Offida""_ ""Heiligmesse"": Credo: E",SOUTZDL12AC9070FF0,HAYDN: Masses Nos. 6 and 10,94fc1228-7032-4fe6-a485-e122e5fbee65,Stephen Varcoe,119.32689,0.25265207341,0.328753871851,0,7670740,-1,0
56,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRMGURO12903CAE2F0,Your Love,SONJIJH12AB017E473,The Lovers Rock Selection,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,229.8771,0.39681784431,0.297404802871,0,8347388,-1,0
57,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRHBSRU12903CD6C89,Just A Little Bit,SOLGKEZ12AB0183E92,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,211.48689,0.39681784431,0.297404802871,0,8514034,-1,0
58,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRHYFRL128F92E839F,Unity,SOWCMBJ12AB017D2BD,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,317.72689,0.39681784431,0.297404802871,0,3709184,-1,0
59,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRCMWMT12903CD6C80,Stay With Me Tonight,SOLEYJL12AB0183E63,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,217.65179,0.39681784431,0.297404802871,0,8514025,-1,0
60,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRRICAK128F92E839C,Lovers And Strangers,SOBONXC12AB017D2B2,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,231.52281,0.39681784431,0.297404802871,0,3709181,-1,0
61,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRRVVRV12903CD6C7C,A Happy Song,SOBEETD12AB0183E3C,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,270.34077,0.39681784431,0.297404802871,0,8514021,-1,0
62,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRBFYQS128F92E83A0,Show Some Love Where Is The Love feat. MackaB,SOBTJWY12AB017D2C4,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,425.19465,0.39681784431,0.297404802871,0,3709185,-1,0
63,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRBSYZF12903CAE305,Hopelessly in Love,SOSMWLW12AB0183545,The Lovers Rock Selection,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,293.72036,0.39681784431,0.297404802871,2008,8347409,-1,0
64,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRFUXCF12903CD6C86,Music (It Will Never Die),SOTIUXI12AB0183E76,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,162.58567,0.39681784431,0.297404802871,0,8514031,-1,0
65,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRFDOGL12903CD6C90,Dreams Of You,SOOKAEH12AB0186119,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,264.14975,0.39681784431,0.297404802871,0,8514041,-1,0
66,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRZRDCI128F92E83A1,Where Were You,SOYQWHO12AB017D2C6,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,252.39465,0.39681784431,0.297404802871,0,3709186,-1,0
67,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRZOYBX128F92E839A,The Other Side Of Love,SOMCEGZ12AB017D2AB,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,267.44118,0.39681784431,0.297404802871,0,3709179,-1,0
68,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRZKSWQ12903CD6C92,Your Love,SOQYLZC12AB018611F,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,232.9073,0.39681784431,0.297404802871,0,8514043,-1,0
69,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRAWSCW12903CD6C7E,Change,SOZHGUS12AB0183E50,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,188.15955,0.39681784431,0.297404802871,0,8514023,-1,0
70,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRTUJXE12903CAE2F8,Just a Little Bit,SOLLABY12AB0183526,The Lovers Rock Selection,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,210.12853,0.39681784431,0.297404802871,0,8347396,-1,0
71,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TREIDEX12903CD6C8C,Hoping On Love,SOHSBIQ12AB0183EA4,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,241.68444,0.39681784431,0.297404802871,0,8514037,-1,0
72,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TREPHSV12903CD6C7A,World Of Love,SOCGDWK12A58A7A831,Carroll Thompson,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,219.53261,0.39681784431,0.297404802871,0,8514019,-1,0
73,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TREETZR128F92E839B,I Go Weak,SOJRFZC12AB017D2AD,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,231.33995,0.39681784431,0.297404802871,0,3709180,-1,0
74,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRSWIXG128F92E839E,Walk Away,SOBZFIB12AB017D2B9,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,481.98485,0.39681784431,0.297404802871,0,3709183,-1,0
75,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRSNARY128F92E83A3,Rock Me Gently (Bonus CD Track),SOATYCF12AB017D2D2,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,507.29751,0.39681784431,0.297404802871,0,3709188,-1,0
76,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRDBNUI128F933DE6E,I'm So Sorry,SOZCBYK12AB0180B4D,The Best Of Original British Lovers Rock Volume. 1,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,260.91057,0.39681784431,0.297404802871,2007,6144722,-1,0
77,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TROBPNU128F92E83A2,A Natural Woman,SOBBPFX12AB017D2CD,The Other Side of Love,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,235.17995,0.39681784431,0.297404802871,0,3709187,-1,0
78,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRODWVG12903CA522C,The Other Side Of Love,SOULZMB12AB018B2F9,Pure Lovers Volume 5,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,182.64771,0.39681784431,0.297404802871,0,6357983,-1,0
79,AR009211187B989185,"[('pop rock',), ('pop',), ('synthpop',), ('reggae pop',)]",TRXVMSV128F933DF63,Simply In Love,SOBUXUZ12AB01812DD,The Best Of Original British Lovers Rock Volume. 1,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,236.042,0.39681784431,0.297404802871,0,6144967,-1,0
80,AR00A1N1187FB484EB,"[('pop rock',), ('synthpop',), ('pop',)]",TRMMUWQ128F92E88FC,In Faith With You,SORYTLF12AB017F544,Music While You Work,7373764f-c642-4393-9492-97b5622c4bce,1.000 Mexicans,242.70322,0.414645824378,0.265716622639,0,3710558,-1,0
81,AR00A1N1187FB484EB,"[('pop rock',), ('synthpop',), ('pop',)]",TRQWJBS128F92E88FF,Short Back & Sides,SOYINIC12AB017F554,Music While You Work,7373764f-c642-4393-9492-97b5622c4bce,1.000 Mexicans,155.84608,0.414645824378,0.265716622639,0,3710561,-1,0
82,AR00A1N1187FB484EB,"[('pop rock',), ('synthpop',), ('pop',)]",TRIQYUU128F92E88FE,The Art Of Love (Part 2),SOZBDWC12AB017F552,Music While You Work,7373764f-c642-4393-9492-97b5622c4bce,1.000 Mexicans,214.77832,0.414645824378,0.265716622639,0,3710560,-1,0
83,AR00A1N1187FB484EB,"[('pop rock',), ('synthpop',), ('pop',)]",TRPISTB128F92E88F4,The Art Of Love,SOTTOGC12A58A7D1D5,Music While You Work,7373764f-c642-4393-9492-97b5622c4bce,1.000 Mexicans,210.1024,0.414645824378,0.265716622639,0,3710550,-1,0
84,AR00A1N1187FB484EB,"[('pop rock',), ('synthpop',), ('pop',)]",TRPEZAF128F92E88F8,Manipulating The Dummy,SORNZIG12AB017F533,Music While You Work,7373764f-c642-4393-9492-97b5622c4bce,1.000 Mexicans,199.88853,0.414645824378,0.265716622639,0,3710554,-1,0
